Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD3457,C042,P3054,06-06-2022,2263.00,30.00%
OD3458,C043,P3054,02-12-2021,6523.00,40.00%
OD3459,C044,P3054,16-02-2023,2345.00,40.00%
OD3460,C045,P3054,10-09-2021,2354.00,40.00%
OD3461,C046,P3054,24-09-2022,2245.00,40.00%
OD3462,C047,P3054,04-04-2021,2254.00,40.00%
OD3463,C048,P3054,24-01-2022,3256.00,40.00%
OD3464,C049,P3055,01-03-2021,4235.00,45.00%
OD3465,C050,P3056,10-12-2021,4454.00,45.00%
OD3466,C051,P3057,28-01-2023,4454.00,45.00%
OD3467,C052,P3058,18-10-2021,1319.00,47.00%
OD3468,C053,P3059,02-07-2021,1822.00,47.00%
OD3469,C054,P3060,16-01-2021,923.00,46.00%
OD3470,C055,P3061,26-11-2022,853.00,46.00%
OD3471,C056,P3062,17-02-2023,1757.00,46.00%
OD3472,C057,P3063,24-12-2022,1236.00,30.00%
OD3473,C058,P3064,15-09-2022,1288.00,30.00%
OD3474,C059,P3065,10-01-2023,1731.00,30.00%
OD3475,C060,P3066,01-09-2022,1930.00,30.00%
OD3476,C061,P3067,17-07-2022,1692.00,30.00%
OD3477,C062,P3068,28-09-2021,975.00,35.00%
OD3478,C063,P3068,14-03-2023,1452.00,35.00%
OD3479,C064,P3068,19-03-2023,1265.00,35.00%
OD3480,C065,P3068,18-02-2023,857.00,35.00%
OD3481,C066,P3068,02-04-2022,1619.00,35.00%
OD3482,C067,P3068,21-03-2022,1285.00,35.00%
OD3483,C068,P3068,25-12-2022,634.00,40.00%
OD3484,C069,P3068,02-11-2022,896.00,40.00%
OD3485,C070,P3068,27-01-2022,1957.00,15.00%
OD3486,C071,P3069,22-11-2021,903.00,15.00%
OD3487,C072,P3070,25-06-2021,642.00,15.00%
OD3488,C073,P3070,24-09-2022,1989.00,35.00%
OD3489,C074,P3070,08-12-2021,1401.00,35.00%
OD3490,C075,P3070,02-09-2021,1972.00,35.00%
OD3491,C076,P3071,05-09-2022,1454.00,35.00%
OD3492,C077,P3071,16-06-2021,1651.00,55.00%
OD3493,C078,P3071,31-12-2021,1710.00,55.00%
OD3494,C079,P3071,18-01-2023,1884.00,55.00%
OD3495,C080,P3071,11-06-2022,1794.00,55.00%
OD3496,C081,P3071,29-12-2022,1604.00,50.00%
OD3497,C082,P3071,20-06-2021,980.00,50.00%
OD3498,C083,P3071,01-01-2021,1946.00,50.00%
OD3499,C084,P3071,22-11-2021,818.00,50.00%
OD3500,C085,P3071,14-10-2022,1802.00,50.00%
